DATA_ID,PRED_ID,LOC_ID,STAT_ID,STAT_NUM,STAT_NAME,STAT_TYPE,COORD_DATA_SOURCE,TIME_ZONE,START_STAT_LAT,START_STAT_LONG,START_STAT_DEP,START_STAT_SAMP_DEP,START_YEAR,START_MON,START_DAY,START_TIME,START_SEAS,END_STAT_LAT,END_STAT_LONG,END_STAT_DEP,END_STAT_SAMP_DEP,END_YEAR,END_MON,END_DAY,END_TIME,END_SEAS,REALM,PROVINCE,ECOREGION,HAB_SYSTEM,HAB_SUBSYSTEM,TIDAL_ZONE,SYS_CONF,STA_NOTES,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
REP_3C,Cmyd.69,NA,NA,NA,A-Bo,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.70,NA,NA,NA,A-Bo,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.71,NA,NA,NA,29,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.72,NA,NA,NA,29,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.73,NA,NA,NA,29,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.74,NA,NA,NA,29,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.75,NA,NA,NA,29,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.76,NA,NA,NA,K-L,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.77,NA,NA,NA,Ao,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.78,NA,NA,NA,31,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.79,NA,NA,NA,A-Bo,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.80,NA,NA,NA,A-Bo,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.81,NA,NA,NA,31,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.82,NA,NA,NA,29,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.83,NA,NA,NA,K-L,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.84,NA,NA,NA,31,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.85,NA,NA,NA,29,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.86,NA,NA,NA,29,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
REP_3C,Cmyd.87,NA,NA,NA,29,NA,Extracted from reference,CST,NA,NA,NA,NA,1991,4,NA,NA,Spring,NA,NA,NA,NA,1993,3,NA,NA,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/3/2018,James Simons
